source_plot_id,lat,lon,year,species,trees_per_acre,trees_per_hectare
7583869010661,37.44975,-81.25908,2000,261.0,204.68,505.775294
7583944010661,37.46667,-81.2096,2000,316.0,1317.04,3254.47671
7584031010661,37.39156,-81.09168,2000,316.0,276.34,682.85101
7584082010661,37.51219,-81.07664,2000,701.0,318.48,786.981217
7584138010661,37.36828,-80.88497,2000,660.0,6.02,14.875744
7584158010661,37.41797,-80.89331,2000,Unknown,,
7584183010661,37.56195,-81.07568,2000,541.0,480.44,1187.193092
7584264010661,37.49768,-81.17505,2000,129.0,1167.12,2884.016323
7584367010661,37.33108,-81.18625,2000,316.0,515.98,1275.014345
7584426010661,37.5828,-81.12942,2000,316.0,48.16,119.005951
7584460010661,37.41653,-81.07438,2000,833.0,237.5,586.87528
7584519010661,37.52949,-81.12743,2000,261.0,423.54,1046.590131
7584609010661,37.40714,-81.12615,2000,132.0,669.78,1655.062421
7584714010661,37.35033,-80.9557,2000,Unknown,,
7584730010661,37.47068,-81.27429,2000,318.0,276.34,682.85101
7584788010661,37.44713,-81.18934,2000,316.0,801.64,1980.895576
7584887010661,37.29907,-81.07568,2000,318.0,627.64,1550.932213
7584972010661,37.45506,-80.94079,2000,318.0,327.8,810.011439
7585068010661,37.36713,-81.14339,2000,975.0,543.36,1342.671798
7585140010661,37.3202,-80.9308,2000,541.0,1503.08,3714.191561
7585252010661,37.40478,-81.31736,2000,315.0,414.22,1023.559909
7585327010661,37.28651,-81.17651,2000,500.0,489.18,1208.790103
7585399010661,37.33048,-81.03305,2000,332.0,510.54,1261.571812
7585480010661,37.40791,-80.99167,2000,Unknown,,
7585501010661,37.37088,-81.03334,2000,129.0,213.42,527.372304
7585553010661,37.47208,-80.92848,2000,318.0,435.58,1076.341619
7585626010661,37.31671,-81.14985,2000,541.0,423.54,1046.590131
7585713010661,37.43789,-81.08224,2000,711.0,588.8,1454.956483
7585823010661,37.27627,-81.27142,2000,Unknown,,
7585843010661,37.45219,-80.99993,2000,Unknown,,
7585857010661,37.38145,-81.29177,2000,372.0,331.1,818.165916
7585945010661,37.50612,-81.01075,2000,318.0,360.62,891.111425
7586022010661,37.30999,-80.97808,2000,318.0,468.4,1157.441605
7586089010661,37.40451,-80.94179,2000,832.0,222.74,550.402526
7586163010661,37.33855,-81.24505,2000,621.0,1064.78,2631.128676
7586241010661,37.39519,-81.25193,2000,316.0,993.7,2455.486171
7586354010661,37.53514,-81.1744,2000,261.0,507.82,1254.850546
7586463010661,37.38317,-81.19705,2000,621.0,566.86,1400.741563
7586524010661,37.47068,-81.05064,2000,711.0,462.38,1142.565861
7586593010661,37.41707,-81.20831,2000,901.0,90.3,223.136159
7586639010661,37.33902,-81.35157,2000,802.0,828.44,2047.119818
7586729010661,37.31547,-80.90767,2000,951.0,267.6,661.254
7586806010661,37.416395,-81.105804,2000,Unknown,,
7588880010661,37.83658,-82.28718,2000,316.0,561.42,1387.29903
7588966010661,37.69974,-82.16524,2000,621.0,621.04,1534.623258
7589021010661,37.58722,-82.03286,2000,Unknown,,
7589034010661,37.8171,-82.14283,2000,531.0,531.32,1312.92031
7589112010661,37.62714,-82.19669,2000,Unknown,,
7589135010661,37.78626,-82.28295,2000,931.0,627.06,1549.499002
7589225010661,37.75075,-82.2718,2000,951.0,90.3,223.136159
7589267010661,37.54997,-81.91619,2000,951.0,84.28,208.260415
7589310010661,37.65071,-81.83726,2000,316.0,699.3,1728.007929
7589389010661,37.84436,-82.17617,2000,318.0,630.36,1557.65348
7589484010661,37.59035,-82.08913,2000,372.0,225.46,557.123792
7589561010661,37.91393,-82.31983,2000,531.0,183.32,452.993584
7589607010661,37.61708,-81.85402,2000,621.0,453.06,1119.535639
7589650010661,37.54727,-81.95978,2000,372.0,306.44,757.22973
7589705010661,37.63948,-82.15245,2000,Unknown,,
7589729010661,37.62984,-81.95071,2000,372.0,381.4,942.459923
7589808010661,37.87962,-82.14775,2000,951.0,132.44,327.266367
7589871010661,37.81171,-82.24241,2000,491.0,426.26,1053.311397
7589929010661,37.59719,-81.92808,2000,531.0,879.32,2172.847036
7590027010661,37.80543,-82.34845,2000,931.0,683.96,1690.101964
7590093010661,37.91326,-82.25387,2000,471.0,165.26,408.366353
7590136010661,37.60446,-81.9875,2000,371.0,594.24,1468.399016
7590192010661,37.66612,-82.18662,2000,Unknown,,
7590216010661,37.61886,-82.1384,2000,621.0,252.26,623.348034
7590260010661,37.58111,-81.86686,2000,711.0,312.46,772.105473
7590342010661,37.7625,-82.23199,2000,332.0,546.08,1349.393065
7590404010661,37.61043,-81.81999,2000,316.0,792.32,1957.865355
7590483010661,37.56906,-82.12585,2000,901.0,1121.68,2771.731638
7590541010661,37.89474,-82.19001,2000,491.0,570.16,1408.89604
7590620010661,37.86656,-82.29194,2000,621.0,156.52,386.769342
7590693010661,37.86431,-82.25131,2000,261.0,936.22,2313.449998
7590782010661,37.63733,-82.09088,2000,541.0,1352.58,3342.297962
7590846010661,37.74115,-82.18829,2000,316.0,888.06,2194.444047
7590924010661,37.86888,-82.35705,2000,806.0,213.42,527.372304
7590988010661,37.71981,-82.09136,2000,318.0,201.38,497.620816
7591061010661,37.68918,-82.25978,2000,832.0,168.56,416.52083
7591130010661,37.80228,-82.17958,2000,621.0,156.52,386.769342
7591182010661,37.92633,-82.2104,2000,931.0,177.3,438.117841
7591230010661,37.78734,-82.12524,2000,318.0,546.66,1350.826276
7591317010661,37.62327,-82.03704,2000,651.0,74.96,185.230194
7591346010661,37.67422,-82.05155,2000,711.0,675.22,1668.504954
7591413010661,37.71734,-82.22076,2000,531.0,369.36,912.708435
7591468010661,37.68626,-82.11119,2000,Unknown,,
7591489010661,37.743063,-82.108011,2000,Unknown,,
7593392010661,37.67499,-80.33198,2000,316.0,564.72,1395.453508
7593469010661,37.60359,-80.35893,2000,Unknown,,
7593486010661,37.42205,-80.77814,2000,762.0,1832.44,4528.057844
7593576010661,37.5762,-80.56531,2000,975.0,93.02,229.857425
7593597010661,37.49207,-80.43445,2000,711.0,831.74,2055.274296
7593696010661,37.46501,-80.76238,2000,Unknown,,
7593712010661,37.44091,-80.68508,2000,Unknown,,
7593731010661,37.48312,-80.37951,2000,316.0,840.48,2076.871306
7593820010661,37.51268,-80.64337,2000,Unknown,,
7593838010661,37.52761,-80.38334,2000,316.0,489.18,1208.790103
7593890010661,37.59569,-80.61578,2000,372.0,537.34,1327.796054
7593963010661,37.65099,-80.40374,2000,832.0,315.76,780.259951
7594045010661,37.51902,-80.50391,2000,500.0,360.04,889.678214
7594091010661,37.57401,-80.72083,2000,601.0,333.24,823.453972
7594160010661,37.50561,-80.60011,2000,Unknown,,
7594184010661,37.66106,-80.61175,2000,972.0,6.02,14.875744
7594206010661,37.61314,-80.66348,2000,Unknown,,
7594219010661,37.56491,-80.65015,2000,471.0,441.6,1091.217362
7594284010661,37.48811,-80.80663,2000,462.0,567.44,1402.174774
7594358010661,37.67398,-80.4723,2000,Unknown,,
7594373010661,37.52893,-80.6992,2000,129.0,420.82,1039.868864
7594482010661,37.64346,-80.66393,2000,372.0,465.68,1150.720338
7594562010661,37.56953,-80.3966,2000,832.0,1578.04,3899.421754
7594658010661,37.51088,-80.32516,2000,693.0,741.44,1832.138137
7594731010661,37.67405,-80.58059,2000,975.0,507.24,1253.417335
7594787010661,37.50247,-80.7699,2000,541.0,540.64,1335.950532
7594868010661,37.65359,-80.46078,2000,832.0,942.24,2328.325742
7594955010661,37.49614,-80.55392,2000,316.0,561.42,1387.29903
7595021010661,37.40672,-80.69742,2000,318.0,357.32,882.956947
7595093010661,37.4026,-80.71194,2000,318.0,294.4,727.478242
7595155010661,37.47227,-80.63639,2000,Unknown,,
7595169010661,37.61428,-80.42104,2000,802.0,418.1,1033.147598
7595263010661,37.54181,-80.49677,2000,403.0,363.34,897.832691
7595320010661,37.5082,-80.70189,2000,Unknown,,
7595341010661,37.44907,-80.83725,2000,471.0,513.26,1268.293079
7595402010661,37.61302,-80.2477,2000,951.0,306.44,757.22973
7595470010661,37.58931,-80.29934,2000,Unknown,,
7595487010661,37.65798,-80.52381,2000,Unknown,,
7595508010661,37.69748,-80.63412,2000,531.0,255.56,631.502512
7595564010661,37.55752,-80.74781,2000,318.0,729.4,1802.386649
7595652010661,37.58852,-80.45229,2000,Unknown,,
7595674010661,37.52941,-80.52471,2000,Unknown,,
7595694010661,37.55159,-80.59605,2000,332.0,345.28,853.20546
7595743010661,37.63276,-80.2977,2000,126.0,618.32,1527.901992
7595810010661,37.5387,-80.4406,2000,Unknown,,
7595823010661,37.60871,-80.5149,2000,Unknown,,
7595841010661,37.63398,-80.37452,2000,316.0,516.56,1276.447556
7595938010661,37.62764,-80.55981,2000,541.0,648.42,1602.280711
7596002010661,37.46916,-80.47232,2000,315.0,600.26,1483.27476
7596081010661,37.55217,-80.33387,2000,833.0,414.8,1024.99312
7596176010661,37.552029,-80.539672,2000,Unknown,,
7597607010661,38.46252,-80.7375,2000,711.0,405.48,1001.962899
7597689010661,38.20297,-80.91569,2000,621.0,998.56,2467.495493
7597750010661,38.52566,-80.8097,2000,316.0,108.36,267.763391
7597806010661,38.19062,-80.5785,2000,761.0,1580.18,3904.709809
7597861010661,38.43478,-80.73444,2000,316.0,390.72,965.490145
7597936010661,38.22454,-80.58522,2000,Unknown,,
7597952010661,38.30084,-80.91618,2000,261.0,294.4,727.478242
7598020010661,38.41937,-80.89541,2000,711.0,585.5,1446.802006
7598097010661,38.24014,-81.01801,2000,318.0,399.46,987.087155
7598167010661,38.3663,-80.71415,2000,372.0,534.62,1321.074788
7598241010661,38.28086,-81.02548,2000,316.0,768.24,1898.362379
7598324010661,38.2249,-80.52644,2000,Unknown,,
7598346010661,38.38537,-80.9439,2000,316.0,399.46,987.087155
7598404010661,38.3266,-81.03373,2000,Unknown,,
7598420010661,38.23909,-81.16704,2000,318.0,393.44,972.211411
7598493010661,38.48865,-80.69073,2000,318.0,882.04,2179.568303
7598557010661,38.29457,-80.59891,2000,318.0,240.22,593.596546
7598614010661,38.39185,-80.84989,2000,316.0,477.72,1180.471826
7598701010661,38.26196,-80.76605,2000,762.0,1133.72,2801.483125
7598781010661,38.2139,-80.79721,2000,Unknown,,
7598799010661,38.32474,-80.59002,2000,318.0,429.56,1061.465875
7598896010661,38.31857,-80.69247,2000,Unknown,,
7598913010661,38.35666,-80.96771,2000,316.0,669.2,1653.62921
7598998010661,38.41757,-80.81641,2000,318.0,507.24,1253.417335
7599064010661,38.25525,-81.06291,2000,318.0,408.2,1008.684165
7599129010661,38.3266,-80.85355,2000,316.0,612.3,1513.026248
7599215010661,38.19878,-81.07404,2000,621.0,588.22,1453.523272
7599287010661,38.40982,-80.77924,2000,Unknown,,
7599301010661,38.3441,-80.93506,2000,711.0,549.38,1357.547542
7599378010661,38.18812,-80.84599,2000,621.0,408.78,1010.117376
7599454010661,38.3156,-80.5563,2000,711.0,708.62,1751.038151
7599552010661,38.33574,-80.81519,2000,316.0,333.24,823.453972
7599613010661,38.25542,-80.64011,2000,318.0,525.88,1299.477778
7599702010661,38.35083,-80.67294,2000,500.0,507.24,1253.417335
7599769010661,38.13916,-80.77116,2000,621.0,108.36,267.763391
7599823010661,38.09658,-80.70738,2000,762.0,1535.9,3795.291547
7599922010661,38.21549,-80.64151,2000,372.0,944.96,2335.047008
7600002010661,38.13464,-80.66184,2000,372.0,489.18,1208.790103
7600071010661,38.45031,-80.68212,2000,316.0,630.36,1557.65348
7600158010661,38.30393,-80.65438,2000,Unknown,,
7600172010661,38.27062,-80.95859,2000,316.0,762.22,1883.486635
7600247010661,38.43625,-80.78885,2000,316.0,138.46,342.142111
7600328010661,38.29174,-80.76177,2000,500.0,584.92,1445.368795
7600373010661,38.2994,-81.08316,2000,318.0,384.12,949.181189
7600429010661,38.28251,-81.15905,2000,316.0,342.56,846.484193
7600513010661,38.25972,-80.80385,2000,Unknown,,
7600537010661,38.48196,-80.80288,2000,316.0,702.6,1736.162407
7600623010661,38.18531,-80.67564,2000,318.0,600.26,1483.27476
7600693010661,38.26889,-81.12065,2000,332.0,477.14,1179.038615
7600754010661,38.21289,-80.92975,2000,621.0,615.6,1521.180725
7600832010661,38.15554,-80.73439,2000,901.0,396.16,978.932677
7600881010661,38.27195,-80.86516,2000,901.0,80.98,200.105938
7600909010661,38.15226,-80.86847,2000,316.0,297.7,735.632719
7600984010661,38.41417,-80.68414,2000,655.0,510.54,1261.571812
7601063010661,38.36852,-80.80016,2000,621.0,297.12,734.199508
7601123010661,38.33964,-80.76462,2000,Unknown,,
7601138010661,38.17394,-80.94558,2000,261.0,1656.3,4092.806426
7601256010661,38.14101,-80.83356,2000,318.0,291.68,720.756975
7601347010661,38.23139,-81.10911,2000,621.0,654.44,1617.156455
7601420010661,38.17708,-80.64328,2000,531.0,345.28,853.20546
7601477010661,38.2413,-80.49976,2000,371.0,300.42,742.353986
7601538010661,38.22475,-80.68749,2000,Unknown,,
7601551010661,38.28093,-80.52672,2000,316.0,225.46,557.123792
7601609010661,38.30072,-80.94759,2000,901.0,396.16,978.932677
7601679010661,38.25099,-80.911,2000,531.0,435.0,1074.908407
7601727010661,38.19825,-80.73751,2000,531.0,671.92,1660.350476
7601798010661,38.2531,-80.84692,2000,Unknown,,
7601811010661,38.53478,-80.72474,2000,316.0,573.46,1417.050518
7601878010661,38.52823,-80.754,2000,316.0,207.4,512.49656
7601950010661,38.27362,-80.70734,2000,491.0,1256.84,3105.719271
7602029010661,38.318358,-80.834153,2000,Unknown,,
7619550010661,37.85629,-81.48141,2000,621.0,255.56,631.502512
7619613010661,37.67682,-81.15208,2000,316.0,552.68,1365.70202
7619702010661,37.82027,-81.24598,2000,711.0,354.6,876.235681
7619783010661,37.87585,-81.25104,2000,318.0,483.16,1193.914359
7619847010661,37.63451,-81.17016,2000,951.0,758.92,1875.332157
7619910010661,37.80595,-81.18428,2000,Unknown,,
7619930010661,37.77675,-81.39875,2000,316.0,528.6,1306.199044
7620007010661,37.56783,-81.23049,2000,261.0,1146.34,2832.667825
7620096010661,37.96688,-81.43041,2000,Unknown,,
7620110010661,37.59361,-81.18098,2000,531.0,558.7,1380.577764
7620199010661,37.73073,-81.21453,2000,621.0,531.32,1312.92031
7620271010661,37.79656,-80.96757,2000,531.0,702.02,1734.729196
7620334010661,37.86411,-81.13741,2000,372.0,282.36,697.726754
7620385010661,37.7741,-81.06857,2000,Unknown,,
7620399010661,37.68611,-81.368,2000,832.0,1658.44,4098.094481
7620481010661,37.72979,-81.29825,2000,403.0,12.04,29.751488
7620512010661,37.8355,-81.15356,2000,931.0,1358.6,3357.173706
7620593010661,37.76191,-81.01812,2000,531.0,558.7,1380.577764
7620684010661,37.72351,-80.89884,2000,391.0,549.38,1357.547542
7620767010661,37.85742,-81.2858,2000,318.0,507.24,1253.417335
7620822010661,37.64548,-81.31233,2000,316.0,246.82,609.905501
7620897010661,37.81153,-81.44899,2000,318.0,366.64,905.987169
7620979010661,37.71024,-81.26826,2000,316.0,857.96,2120.065327
7621044010661,37.91853,-81.31567,2000,318.0,681.24,1683.380698
7621122010661,37.73947,-81.11695,2000,Unknown,,
7621137010661,37.70697,-81.00936,2000,315.0,324.5,801.856961
7621196010661,37.76326,-81.16959,2000,Unknown,,
7621211010661,37.68846,-81.21912,2000,372.0,342.56,846.484193
7621290010661,37.75104,-80.98299,2000,318.0,372.66,920.862913
7621358010661,37.74989,-81.07857,2000,316.0,1365.2,3373.482661
7621456010661,37.88292,-81.51618,2000,318.0,321.2,793.702484
7621507010661,37.80944,-81.33898,2000,391.0,776.98,1919.959389
7621566010661,37.76776,-81.34626,2000,391.0,1173.14,2898.892067
7621667010661,37.65273,-81.25272,2000,318.0,525.3,1298.044566
7621741010661,37.95708,-81.36846,2000,318.0,333.24,823.453972
7621798010661,37.94104,-81.48834,2000,318.0,878.74,2171.413825
7621863010661,37.5841,-81.29946,2000,651.0,111.08,274.484657
7621893010661,37.8943,-81.36927,2000,318.0,318.48,786.981217
7621955010661,37.952,-81.536,2000,951.0,402.18,993.808421
7622014010661,37.851,-81.20044,2000,316.0,387.42,957.335667
7622089010661,37.88826,-81.30823,2000,318.0,234.2,578.720802
7622131010661,37.67969,-80.89791,2000,356.0,786.3,1942.989611
7622211010661,37.7141,-81.15805,2000,391.0,696.58,1721.286663
7622304010661,37.89095,-81.46178,2000,316.0,183.32,452.993584
7622355010661,37.75193,-81.27552,2000,711.0,546.08,1349.393065
7622421010661,37.73981,-81.38598,2000,951.0,1145.76,2831.234613
7622501010661,37.92524,-81.41101,2000,318.0,261.0,644.945044
7622540010661,37.6166,-81.24709,2000,316.0,908.84,2245.792545
7622600010661,37.91641,-81.5199,2000,316.0,1190.62,2942.086087
7622673010661,37.82223,-81.28232,2000,391.0,465.1,1149.287127
7622722010661,37.80505,-81.02084,2000,531.0,885.34,2187.72278
7622795010661,37.86443,-81.34691,2000,318.0,468.4,1157.441605
7622867010661,37.77522,-81.13827,2000,316.0,510.54,1261.571812
7622944010661,37.869,-81.40207,2000,391.0,420.24,1038.435653
7623001010661,37.60911,-81.09309,2000,316.0,576.76,1425.204995
7623094010661,37.83797,-81.39269,2000,Unknown,,
7623115010661,37.81663,-81.10848,2000,318.0,474.42,1172.317349
7623177010661,37.67943,-81.31311,2000,261.0,291.68,720.756975
7623277010661,37.82288,-81.50584,2000,409.0,339.26,838.329716
7623340010661,37.52552,-81.2388,2000,318.0,630.36,1557.65348
7623424010661,37.68988,-81.05303,2000,372.0,336.54,831.608449
7623490010661,37.64858,-81.09589,2000,901.0,279.64,691.005487
7623555010661,37.77402,-81.23368,2000,316.0,687.26,1698.256441
7623629010661,37.61378,-81.14912,2000,832.0,786.3,1942.989611
7623721010661,37.77196,-80.91188,2000,318.0,1070.8,2646.00442
7623781010661,37.70124,-81.1007,2000,491.0,449.76,1111.381162
7623811010661,37.749347,-81.224434,2000,Unknown,,
7636310010661,37.57406,-80.81296,2000,Unknown,,
7636328010661,37.55944,-80.92385,2000,318.0,675.8,1669.938165
7636438010661,37.71621,-80.74025,2000,531.0,693.28,1713.132185
7636512010661,37.62195,-80.98539,2000,972.0,54.18,133.881695
7636541010661,37.5256,-80.89821,2000,541.0,543.36,1342.671798
7636621010661,37.8205,-80.92833,2000,Unknown,,
7636635010661,37.79449,-80.70821,2000,316.0,114.38,282.639135
7636689010661,37.58564,-80.93223,2000,901.0,734.84,1815.829182
7636744010661,37.66206,-80.99832,2000,316.0,546.66,1350.826276
7636828010661,37.46302,-80.90255,2000,531.0,387.42,957.335667
7636894010661,37.66936,-80.73163,2000,318.0,699.3,1728.007929
7636962010661,37.63026,-80.87392,2000,318.0,510.54,1261.571812
7637045010661,37.59533,-80.76801,2000,Unknown,,
7637063010661,37.53903,-81.01976,2000,762.0,99.04,244.733169
7637094010661,37.5654,-80.97395,2000,332.0,684.54,1691.535175
7637187010661,37.72502,-80.85726,2000,802.0,744.16,1838.859403
7637253010661,37.81385,-80.85776,2000,316.0,489.18,1208.790103
7637325010661,37.64387,-80.93967,2000,471.0,582.2,1438.647528
7637396010661,37.63275,-80.73218,2000,316.0,120.4,297.514879
7637439010661,37.70222,-80.68067,2000,316.0,1137.02,2809.637603
7637525010661,37.75375,-80.77001,2000,Unknown,,
7637545010661,37.66589,-80.83093,2000,901.0,36.12,89.254464
7637574010661,37.76198,-80.75823,2000,541.0,6.02,14.875744
7637598010661,37.80924,-80.75944,2000,332.0,423.54,1046.590131
7637666010661,37.65103,-80.77955,2000,318.0,228.18,563.845058
7637721010661,37.69652,-80.93996,2000,91.0,252.26,623.348034
7637768010661,37.59555,-81.03661,2000,318.0,255.56,631.502512
7637845010661,37.72812,-80.71237,2000,318.0,237.5,586.87528
7637907010661,37.69616,-80.78924,2000,318.0,810.38,2002.492587
7637996010661,37.78498,-80.81617,2000,711.0,420.24,1038.435653
7638046010661,37.57977,-80.86741,2000,541.0,438.3,1083.062885
7638115010661,37.83611,-80.82284,2000,Unknown,,
7638133010661,37.73729,-80.85869,2000,318.0,348.58,861.359937
7638196010661,37.522,-80.81251,2000,132.0,489.76,1210.223314
7638295010661,37.52281,-80.97131,2000,802.0,78.26,193.384671
7638336010661,37.62033,-80.82579,2000,316.0,780.28,1928.113867
7638408010661,37.55606,-80.87401,2000,316.0,978.36,2417.580206
7638493010661,37.50054,-80.85418,2000,409.0,534.62,1321.074788
7638588010661,37.64309,-81.0389,2000,531.0,366.64,905.987169
7638663010661,37.648541,-80.877396,2000,Unknown,,
7658958010661,37.70369,-81.64096,2000,Unknown,,
7658985010661,37.64967,-81.75368,2000,Unknown,,
7659017010661,37.53904,-81.39507,2000,531.0,342.56,846.484193
7659101010661,37.62968,-81.62675,2000,318.0,678.52,1676.659431
7659184010661,37.72541,-81.64661,2000,531.0,276.34,682.85101
7659239010661,37.54357,-81.4412,2000,531.0,189.34,467.869328
7659299010661,37.72283,-81.48006,2000,318.0,411.5,1016.838643
7659350010661,37.66392,-81.41436,2000,491.0,528.02,1304.765833
7659386010661,37.7154,-81.59051,2000,Unknown,,
7659393010661,37.56266,-81.51805,2000,Unknown,,
7659400010661,37.65215,-81.67614,2000,Unknown,,
7659406010661,37.58819,-81.44996,2000,316.0,588.22,1453.523272
7659451010661,37.7577,-81.58433,2000,901.0,1235.48,3052.937561
7659486010661,37.68184,-81.70315,2000,621.0,288.38,712.602498
7659524010661,37.64299,-81.51272,2000,621.0,105.06,259.608913
7659543010661,37.54011,-81.64282,2000,318.0,807.08,1994.338109
7659584010661,37.67435,-81.46822,2000,Unknown,,
7659590010661,37.65773,-81.72799,2000,371.0,171.28,423.242097
7659624010661,37.57083,-81.6119,2000,471.0,447.62,1106.093106
7659677010661,37.61565,-81.3982,2000,621.0,336.54,831.608449
7659717010661,37.74066,-81.53993,2000,316.0,936.22,2313.449998
7659772010661,37.51363,-81.5326,2000,316.0,1248.1,3084.12226
7659826010661,37.76055,-81.47078,2000,318.0,780.28,1928.113867
7659874010661,37.51526,-81.48601,2000,711.0,861.26,2128.219804
7659924010661,37.6171,-81.55562,2000,837.0,300.42,742.353986
7659969010661,37.59144,-81.32354,2000,Unknown,,
7659975010661,37.5168,-81.24864,2000,372.0,501.22,1238.541591
7660009010661,37.59811,-81.76744,2000,491.0,405.48,1001.962899
7660055010661,37.66291,-81.57496,2000,318.0,405.48,1001.962899
7660098010661,37.50508,-81.32954,2000,802.0,12.04,29.751488
7660110010661,37.55443,-81.38976,2000,655.0,429.56,1061.465875
7660160010661,37.49818,-81.57849,2000,621.0,696.0,1719.853452
7660199010661,37.47321,-81.38321,2000,316.0,996.42,2462.207437
7660266010661,37.74985,-81.42808,2000,356.0,759.5,1876.765369
7660329010661,37.61504,-81.68221,2000,621.0,155.94,385.336131
7660343010661,37.64547,-81.46752,2000,316.0,708.62,1751.038151
7660413010661,37.68911,-81.52348,2000,261.0,408.2,1008.684165
7660447010661,37.59828,-81.51258,2000,261.0,240.8,595.029757
7660494010661,37.62742,-81.71704,2000,391.0,474.42,1172.317349
7660543010661,37.6236,-81.34669,2000,318.0,567.44,1402.174774
7660589010661,37.51568,-81.79415,2000,318.0,894.08,2209.31979
7660635010661,37.70476,-81.42077,2000,Unknown,,
7660642010661,37.57853,-81.54833,2000,531.0,384.12,949.181189
7660668010661,37.56449,-81.80068,2000,316.0,891.36,2202.598524
7660724010661,37.49242,-81.40176,2000,316.0,729.4,1802.386649
7660779010661,37.54642,-81.76237,2000,316.0,303.14,749.075252
7660804010661,37.56851,-81.71591,2000,802.0,261.58,646.378256
7660849010661,37.4516,-81.33024,2000,655.0,159.24,393.490609
7660875010661,37.5447,-81.58743,2000,491.0,582.2,1438.647528
7660924010661,37.56611,-81.33781,2000,491.0,390.14,964.056933
7660953010661,37.74533,-81.698,2000,975.0,258.28,638.223778
7660987010661,37.53182,-81.69998,2000,531.0,477.14,1179.038615
7661023010661,37.602356,-81.53998,2000,Unknown,,
7522969010661,40.22739,-80.55189,2000,318.0,213.42,527.372304
7523032010661,40.3728,-80.54621,2000,391.0,228.373339,564.322809
7523087010661,40.34531,-80.57968,2000,318.0,584.92,1445.368795
7523141010661,40.33345,-80.52114,2000,Unknown,,
7523164010661,40.24815,-80.57686,2000,762.0,570.16,1408.89604
7523230010661,40.18531,-80.67351,2000,318.0,510.54,1261.571812
7523320010661,40.30941,-80.57822,2000,Unknown,,
7523338010661,40.57609,-80.64659,2000,931.0,345.86,854.638671
7523435010661,40.19304,-80.59575,2000,901.0,468.4,1157.441605
7523503010661,40.19916,-80.55713,2000,318.0,411.5,1016.838643
7523564010661,40.38055,-80.5715,2000,Unknown,,
7523604010661,40.27927,-80.6,2000,Unknown,,
7523621010661,38.39262,-82.43334,2000,621.0,216.14,534.09357
7523678010661,38.42872,-82.11749,2000,Unknown,,
7523702010661,38.28043,-82.29108,2000,318.0,522.58,1291.3233
7523785010661,38.49005,-82.18128,2000,711.0,465.1,1149.287127
7523840010661,38.43488,-82.16274,2000,313.0,18.06,44.627232
7523878010661,38.41212,-82.32655,2000,318.0,165.26,408.366353
7523936010661,38.40173,-82.14935,2000,316.0,498.5,1231.820324
7524025010661,38.53837,-82.19413,2000,Unknown,,
7524045010661,38.55576,-82.25155,2000,318.0,411.5,1016.838643
7524125010661,38.53003,-82.14329,2000,409.0,645.12,1594.126234
7524191010661,38.3878,-82.26959,2000,972.0,408.2,1008.684165
7524256010661,38.3799,-82.05299,2000,621.0,273.04,674.696532
7524289010661,38.3856,-82.35696,2000,318.0,369.36,912.708435
7524367010661,38.41729,-82.21805,2000,318.0,264.3,653.099522
7524427010661,38.43741,-82.27104,2000,341.0,249.54,616.626768
7524500010661,38.38407,-82.09926,2000,972.0,615.02,1519.747514
7524559010661,38.47469,-82.24341,2000,621.0,815.82,2015.935119
7524612010661,38.33771,-82.33434,2000,802.0,507.24,1253.417335
7524696010661,38.29593,-82.2501,2000,931.0,689.98,1704.977708
7524763010661,38.47811,-82.29223,2000,972.0,531.32,1312.92031
7524862010661,38.36067,-82.12746,2000,491.0,726.1,1794.232171
7524933010661,38.49153,-82.15549,2000,837.0,720.08,1779.356428
7525001010661,38.50854,-82.11334,2000,132.0,123.12,304.236145
7525039010661,38.3402,-82.25667,2000,901.0,254.98,630.0693
7525084010661,38.40171,-82.4895,2000,Unknown,,
7525106010661,38.50981,-82.24209,2000,802.0,480.44,1187.193092
7525188010661,38.3668,-82.19023,2000,318.0,894.08,2209.31979
7525255010661,38.47142,-82.09016,2000,541.0,444.32,1097.938629
7525338010661,38.41553,-82.06136,2000,Unknown,,
7525359010661,38.413424,-82.277402,2000,Unknown,,
7525368010661,38.74659,-81.11753,2000,318.0,399.46,987.087155
7525446010661,38.71563,-81.00916,2000,318.0,402.18,993.808421
7525505010661,38.70738,-81.11093,2000,837.0,78.26,193.384671
7525540010661,38.95476,-81.05791,2000,318.0,339.26,838.329716
7525599010661,38.68598,-81.06103,2000,367.0,345.28,853.20546
7525647010661,38.88216,-81.09017,2000,541.0,228.18,563.845058
7525692010661,38.89609,-81.14529,2000,316.0,426.26,1053.311397
7525745010661,38.91626,-81.10677,2000,491.0,195.36,482.745072
7525796010661,38.85324,-81.20181,2000,318.0,156.52,386.769342
7525863010661,38.98356,-81.16359,2000,318.0,381.4,942.459923
7525932010661,38.81144,-81.19124,2000,367.0,879.32,2172.847036
7526017010661,38.80124,-81.1314,2000,318.0,618.32,1527.901992
7526102010661,38.82604,-81.08266,2000,802.0,36.12,89.254464
7526140010661,38.90718,-81.04832,2000,367.0,839.9,2075.438095
7526197010661,38.76951,-81.16165,2000,471.0,588.22,1453.523272
7526268010661,38.84541,-81.13736,2000,951.0,336.54,831.608449
7526339010661,38.78033,-81.07255,2000,901.0,561.42,1387.29903
7526405010661,38.72573,-81.16183,2000,318.0,336.54,831.608449
